TAZ,Work_0,Work_1,Work_2,Work_3,Work_4,University,School,Escort,Maintenance,Discretionary,AtWork
54,5.05428,5.65761,3.2905,1.78123,2.10459,0,0,0,0,0,0
55,0,0,4.50847,4.23616,1.65666,0,0,0,0,0,0
56,5.58555,3.77161,1.35943,-0.1791,-0.41453,-2.37539,-0.95782,0,0,0,0
57,6.42244,4.41616,1.9232,0.50248,0.18703,-1.8216,-0.26887,0,0,0,0
58,7.73602,5.71625,3.1763,1.78162,1.18986,0,0,0,0,0,0
59,0,0,-1.53695,0,1.49849,0,0,0,0,0,0
60,8.17463,6.62243,3.91858,2.06447,2.19547,0,0,0,0,0,0
61,0.93409,7.24218,5.30807,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,-0.55696,0,0,0,0,0,0,0
64,0,5.63846,0,-0.51006,0,0,0,0,0,0,0
65,7.0246,6.04783,3.51147,2.00458,1.93089,0,2.75655,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0
68,5.00534,1.93751,3.55066,4.16051,1.87521,0,0,0,0,0,0
69,8.58552,7.24606,4.31834,2.74125,2.43329,-1.19595,0,0,0,0,0
70,0,0,2.51198,-0.75445,2.11485,0,0,0,0,0,0
71,0.49103,7.00559,4.12102,0,3.52013,0,0,0,0,0,0
72,0,0,0.0131,0,1.76577,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0
74,6.4461,6.06785,3.57633,1.84132,1.76413,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0
77,0,0,5.16154,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0
80,9.80944,6.13134,4.99063,2.29012,2.76088,-0.97358,0,0,0,0,0
81,0,0,-0.34111,0,0,0,0,0,0,0,0
82,9.75745,6.21093,4.42096,0,3.33766,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0
84,8.36654,5.02453,3.56352,1.54661,1.69616,-0.05355,0,0,0,0,0
85,8.81499,5.16698,3.64935,1.8472,1.91539,-0.38464,2.11548,0,0,0,0
86,8.76691,4.15346,2.97888,1.45316,0.71798,-1.45786,1.6578,0,0,0,0
87,7.75606,4.12329,2.83293,1.34688,1.03167,-1.69427,0.53311,0,0,0,0
88,1.32812,4.72237,4.03646,2.2885,2.25631,0,0,0,0,0,0
89,7.54314,3.65851,2.97534,1.48404,1.21715,0,0,0,0,0,0
90,9.2288,4.70293,3.08129,1.78545,2.1938,0,0,0,0,0,0
91,0,3.83941,2.34836,-1.6302,-0.16323,0,0,0,0,0,0
92,7.73753,3.91212,2.7655,1.26306,1.0699,-0.49741,1.40591,0,0,0,0
93,7.12198,3.58551,2.37753,0.88397,0.53184,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0
95,0,0,3.71344,0,1.98018,0,0,0,0,0,0
96,4.4516,0,2.94378,1.98957,1.52364,0,0,0,0,0,0
97,7.01297,4.59653,3.19017,1.62566,1.73063,0,0,0,0,0,0
98,0,4.41438,0,0,1.60529,0,0,0,0,0,0
99,0,3.98746,0,2.2937,1.49158,0,0,0,0,0,0
100,0,1.58519,2.09823,0,1.88855,0,0,0,0,0,0
101,0,0,3.40715,1.55343,1.40232,0,0,0,0,0,0
102,0,3.82506,3.39801,0,1.45375,0,0,0,0,0,0
103,5.47865,3.22384,1.83463,0.89659,0.37386,0.13267,0,0,0,0,0
104,5.41042,3.17104,1.68417,0.89085,0.35718,-0.82413,0,0,0,0,0
105,5.15731,2.73113,1.37665,0.65533,0.42844,0.10116,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0
107,5.55463,3.19584,2.01968,1.7025,0.83244,-0.10745,0,0,0,0,0
108,0,19.77847,0,0,0,0,0,0,0,0,0
109,4.43041,2.93376,2.47854,1.68375,1.09693,0.97749,-1.06027,0,0,0,0
110,0,3.00033,0,2.53111,2.17368,0,0,0,0,0,0
111,4.6703,2.68988,2.84865,2.31101,1.05557,1.10145,-0.64002,0,0,0,0
112,0,0,0,0,-0.73982,0,0,0,0,0,0
113,0,3.08038,0,3.17718,1.95929,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0
117,-1.2166,0,0,0,-0.1997,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0
122,2.54227,1.41627,2.12946,2.20623,1.51986,0,0,0,0,0,0
123,0.26141,1.40274,0,0,0,0,0,0,0,0,0
124,-0.01435,0.05218,-0.25777,1.06248,0.27643,0,0,0,0,0,0
125,-0.24916,0.13071,1.45067,1.3574,0.1034,1.71889,0,0,0,0,0
126,-0.68519,-0.22031,1.38867,0.95883,0.13124,1.31607,0.07503,0,0,0,0
127,0.13205,0.11199,1.47504,1.58801,0.26332,1.72205,0,0,0,0,0
128,0.68382,0.36683,1.6838,1.57967,0.36422,1.83388,1.10516,0,0,0,0
129,-0.89618,-0.30768,1.40153,1.14278,0.2165,1.31739,0.22049,0,0,0,0
130,7.66811E-3,3.12288E-3,1.46281,1.31404,5.33132E-3,1.0844,-0.57367,0,0,0,0
131,-0.18351,1.05009,1.78637,0.99869,0.60236,0,1.52594,0,0,0,0
132,-0.6746,-0.16263,1.32568,1.18411,-4.78212E-4,0,0.88878,0,0,0,0
133,1.08509,0.71437,2.26896,2.84426,0.2886,0,0,0,0,0,0
134,-0.59299,-0.14149,1.38818,1.03686,0.38191,1.26477,0.45232,0,0,0,0
135,-0.5192,-0.22503,1.72383,0.92756,0.50736,0.33039,0,0,0,0,0
136,-0.11175,0.28203,1.64111,1.43938,0.36266,1.51441,0,0,0,0,0
137,-0.42661,-0.06756,1.24325,1.37566,0.23349,1.17376,0.87437,0,0,0,0
138,-0.44807,-0.149,1.36281,1.18879,0.38929,0,0,0,0,0,0
139,0.60998,0.36123,1.49181,1.74796,0.44001,1.43916,0.79287,0,0,0,0
140,0.1554,0.03297,1.38079,1.20538,0.38234,1.1776,0,0,0,0,0
141,-0.23647,-8.93666E-3,1.60262,1.33722,0.62997,0,0,0,0,0,0
142,6.69748E-3,-0.07932,1.81066,1.16196,0.32458,1.47671,0.67835,0,0,0,0
143,-0.61483,-0.13898,1.13508,0.84907,0.02414,0.44079,-0.15551,0,0,0,0
144,-0.38563,0.37772,1.59588,0.76404,0.2688,1.36585,0.35973,0,0,0,0
145,0.07257,0.21708,1.59216,1.19368,0.44246,0,0.78553,0,0,0,0
146,-0.38258,-0.1426,1.38299,0.92742,0.16213,0.97955,0.07374,0,0,0,0
147,-0.5788,-0.20732,1.35633,1.14778,0.23897,1.39474,0.88024,0,0,0,0
148,-0.27164,-0.23003,1.22923,1.01502,-0.02177,1.55864,0,0,0,0,0
149,-0.74161,-0.02899,1.37617,1.15767,0.08779,1.29386,0.46637,0,0,0,0
150,6.13736E-3,-0.10969,1.27485,1.04579,-0.1079,1.32622,0.58677,0,0,0,0
151,0.10867,0.45733,1.65592,1.48961,0.32025,1.51328,0,0,0,0,0
152,-0.15852,-0.03913,1.45691,1.12005,0.0414,1.16116,0.42011,0,0,0,0
153,-0.17602,0.07752,1.56004,1.15439,0.24693,0,0,0,0,0,0
154,0.28916,0.1169,1.16387,0.84961,0.11417,0.78863,0,0,0,0,0
155,-0.07293,0.14111,1.49075,1.44923,0.44136,1.3495,0.90643,0,0,0,0
156,0.22826,0.09251,1.86284,0.79095,0.33779,0,0,0,0,0,0
157,-0.08631,0.19304,1.68386,1.06248,0.35363,1.29126,0,0,0,0,0
158,-0.28379,-0.06448,1.39662,1.21018,0.15697,1.23802,0,0,0,0,0
159,-0.06099,-0.08908,1.32894,1.12119,-0.06071,1.04854,0.39364,0,0,0,0
160,1.16766,0.62356,1.83982,1.86085,0.24824,1.73136,1.63352,0,0,0,0
161,0.33519,0.21601,1.71599,2.3236,0.27859,1.24247,1.39235,0,0,0,0
162,0.18435,-0.08324,1.16172,1.14647,-3.63709E-3,1.21051,0.51875,0,0,0,0
163,0.46483,0.48225,1.90778,1.79734,0.5244,1.65321,1.10095,0,0,0,0
164,0.16399,6.09849E-5,1.50048,0.80046,-0.06533,1.29825,0.07491,0,0,0,0
165,-0.40221,0.23529,1.43618,0.61377,0.1238,0,0,0,0,0,0
166,0.04347,0.37441,1.83519,0.87636,0.01341,0,0,0,0,0,0
167,0.41211,0.25849,1.61047,1.3842,0.21893,1.4204,0.87207,0,0,0,0
168,0.06254,-0.07512,1.25249,0.84751,-0.06295,1.37479,-0.07717,0,0,0,0
169,-0.21432,-0.22719,1.28843,1.01614,-0.02605,0,0,0,0,0,0
170,0.59177,0.3532,2.03961,2.26007,0.85232,1.27714,0,0,0,0,0
171,0.06983,-0.20924,1.31271,1.09181,-0.08433,1.20905,0.3689,0,0,0,0
172,0.33448,0.18092,1.21157,0.80232,0.05188,0.9847,0.61701,0,0,0,0
173,0.35668,0.1989,1.05873,1.13706,0.07333,-0.36276,0,0,0,0,0
174,0.93581,0.55443,1.87669,1.89215,0.60559,2.01281,0,0,0,0,0
175,1.69567,0.70651,1.51697,2.26077,0.25824,0.33039,0,0,0,0,0
176,8.08957E-3,-0.17868,1.20016,0.68188,-0.24953,1.36634,0.03598,0,0,0,0
177,0.77505,0.51477,2.26367,1.48985,0.40691,0,0,0,0,0,0
178,0.45313,0.19863,1.43,1.0562,0.15099,1.02353,0,0,0,0,0
179,0.28793,0.18808,1.46473,1.13826,0.15616,0,0,0,0,0,0
180,0.68614,0.32647,1.21778,1.85354,0.08914,1.87905,0,0,0,0,0
181,0.79094,0.29003,1.70127,1.37895,0.26374,1.56752,1.24165,0,0,0,0
182,0.55892,0.05034,1.42004,1.47853,0.0292,0.66077,0,0,0,0,0
183,0.4376,0.15536,1.32206,1.11488,-0.15431,0.95386,-0.02241,0,0,0,0
184,0.75111,0.04895,1.22956,0.82378,-1.91749E-3,1.04825,0.70526,0,0,0,0
185,1.04804,0.4436,1.02075,1.11393,0.20206,0,0,0,0,0,0
186,0.84369,0.20915,1.90984,1.68481,0.38449,0,0,0,0,0,0
187,0.87805,0.41023,1.43798,1.54204,-0.07604,0,0,0,0,0,0
188,0.93283,0.51089,0.92313,0.77348,0.45946,1.48651,0,0,0,0,0
189,0.60592,0.3033,1.3647,0.91355,-0.21909,1.2411,0.84396,0,0,0,0
190,0.93362,0.60725,1.69591,1.65699,0.41081,1.45522,0,0,0,0,0
191,0.64238,-0.03988,1.07634,0.97117,-0.14423,0.90439,1.06319,0,0,0,0
192,1.04997,0.42406,1.43116,1.12352,-0.02584,0,0,0,0,0,0
193,0.82161,0.19565,1.15886,0.97459,-0.16758,1.23423,0.93071,0,0,0,0
194,0.98485,0.16767,1.101,1.01872,-0.23596,1.51209,0,0,0,0,0
195,0.77493,0.32611,1.39198,1.33195,-0.10409,0,0,0,0,0,0
196,0.79092,0.24841,1.31766,1.12006,-0.22844,0,0,0,0,0,0
197,1.40384,0.65819,1.46675,1.33482,0.32198,0,0,0,0,0,0
198,0.56512,0.28974,1.10073,1.00141,-0.25911,1.03375,0.90437,0,0,0,0
199,0.67503,0.21141,1.192,0.92085,-0.32089,1.3413,0,0,0,0,0
200,0.777,-0.11521,0.85961,1.35159,0.20274,0,0,0,0,0,0
201,0.67236,0.1761,1.34263,1.34533,-0.04638,1.58714,0,0,0,0,0
202,0.65883,0.9802,1.8935,0.87787,0.33074,0,0,0,0,0,0
203,0.39825,0.2291,1.17165,1.02456,-0.15647,1.11752,0.89772,0,0,0,0
204,1.0294,0.59363,1.54915,0.18376,0.34387,0,0,0,0,0,0
205,0.58492,-0.0584,0.99602,0.80199,-0.32948,1.03815,0,0,0,0,0
206,0.5856,0.06621,1.24077,1.00952,-0.1993,0,0,0,0,0,0
207,1.252,0.37132,1.31264,0.46583,-0.10215,0.99813,1.60141,0,0,0,0
208,1.02259,0.35098,1.09291,1.02152,-0.22384,1.26752,1.04534,0,0,0,0
209,1.26525,0.44416,1.50083,1.32901,-0.03641,1.35506,1.03246,0,0,0,0
210,0.6967,0.09559,1.18925,0.8131,-0.22767,0.73947,1.13038,0,0,0,0
211,1.03848,0.39846,1.35434,1.33839,-0.26495,1.15514,1.21875,0,0,0,0
212,0.42042,8.51895E-3,1.2824,0.90829,-0.13235,0.87338,0,0,0,0,0
213,0.5799,0.07572,1.17424,1.03639,-0.13344,0.90605,0.89232,0,0,0,0
214,0.71033,-0.06286,1.08215,0.80431,-0.37196,0.72118,0.51083,0,0,0,0
215,0.85348,0.90542,1.45547,1.44549,0.40396,0,0,0,0,0,0
216,0.92697,-0.12977,0.44132,1.53066,-0.50087,0.33039,0,0,0,0,0
217,0.88832,0.1815,1.11245,1.2492,-0.34919,1.09466,1.03619,0,0,0,0
218,1.11698,0.65897,1.63362,1.57062,0.1923,1.73388,1.9829,0,0,0,0
219,0.93949,0.16852,1.01584,1.05363,-0.30056,0.85763,0.74148,0,0,0,0
220,0.80156,6.29003E-3,1.02228,0.80404,-0.34208,1.00787,1.29135,0,0,0,0
221,1.06977,0.28315,1.55799,0.82918,-0.11053,1.28507,1.40939,0,0,0,0
222,1.19934,0.39753,1.53038,0.99809,-0.22346,1.74884,1.64412,0,0,0,0
223,0.97712,0.19847,1.30109,0.97139,-0.24303,1.34338,1.15351,0,0,0,0
224,1.0212,0.43462,1.14321,1.30385,-0.18942,1.05776,1.21379,0,0,0,0
225,0.77358,0.10409,1.18471,0.66306,-0.28338,0.61901,1.34225,0,0,0,0
226,1.18112,0.24186,1.01891,1.20731,-0.25589,0.76248,1.15683,0,0,0,0
227,0.83954,0.21366,1.24304,0.98205,-0.295,0.96941,1.33101,0,0,0,0
228,1.05481,0.24921,1.32185,1.06001,-0.28212,0.95275,1.35306,0,0,0,0
229,1.37499,0.52168,1.63388,1.44757,-0.19418,1.48835,1.55284,0,0,0,0
230,1.11917,0.32962,1.10999,1.12774,-0.11479,1.27579,1.39737,0,0,0,0
231,1.2065,0.63614,1.64964,1.22153,0.0418,1.04035,0,0,0,0,0
232,1.58819,0.42516,1.59529,1.47268,0.09726,2.37745,0,0,0,0,0
233,0.79275,0.12827,0.90962,0.84052,-0.47397,0.72093,0.88867,0,0,0,0
234,0.9183,0.8442,1.14373,1.39598,0.19536,1.04643,0,0,0,0,0
235,1.10253,0.32068,1.27651,1.24519,-0.26119,0.95741,1.68806,0,0,0,0
236,1.14397,0.50877,1.36209,1.43301,-0.12199,1.16087,0.96652,0,0,0,0
237,1.15752,0.47104,1.34689,1.33609,-0.21868,1.47473,1.50695,0,0,0,0
238,0.95395,0.35075,1.12429,1.19857,-0.32477,1.14952,0,0,0,0,0
239,0.97924,0.12912,1.24258,1.11188,-0.4652,0.85405,1.16991,0,0,0,0
240,0.9438,0.25934,1.26984,1.16538,-0.40747,0.68969,1.50016,0,0,0,0
241,1.16445,0.35772,1.28149,1.16906,-0.40348,1.39307,0,0,0,0,0
242,1.53756,0.51841,1.34227,1.4379,-0.12896,1.49004,1.49986,0,0,0,0
243,1.22393,0.63087,1.52651,1.33344,-0.11431,1.42928,1.47636,0,0,0,0
244,1.06114,0.28318,1.04815,0.96455,-0.27588,0.88393,1.05498,0,0,0,0
245,0.74789,-0.12183,0.95883,0.91628,-0.40684,0.49289,0,0,0,0,0
246,1.18645,0.35959,1.16458,1.07682,-0.36437,1.1945,0,0,0,0,0
247,0.85497,0.2338,1.13014,1.09773,-0.56197,0.70522,0.5872,0,0,0,0
248,1.16182,0.86832,1.18011,1.63466,-0.30995,1.39216,1.71249,0,0,0,0
249,0.92759,0.20874,1.21326,1.06614,-0.38181,0.46791,0,0,0,0,0
250,1.22882,0.45702,1.28974,1.01784,-0.29189,1.09246,1.84016,0,0,0,0
251,1.27988,0.55096,1.34794,1.23084,-0.30048,1.16333,0,0,0,0,0
252,0.92235,0.24687,1.13718,1.15389,-0.33899,1.22754,1.45716,0,0,0,0
253,1.27707,0.46601,1.4415,1.4794,-0.12288,1.39539,1.74415,0,0,0,0
254,0.85116,0.13844,1.10635,0.91499,-0.58279,0.8114,0,0,0,0,0
255,0.88739,0.71468,1.39354,0.97214,-0.19817,0.91424,0,0,0,0,0
256,0.80677,0.14759,0.99424,0.91304,-0.4559,0.94545,0,0,0,0,0
257,0.85636,0.30217,1.17351,1.20917,-0.46206,1.14974,1.69411,0,0,0,0
258,1.05228,0.36669,1.27539,1.07705,-0.40176,0.94249,1.61221,0,0,0,0
259,1.21293,0.43166,1.18004,0.72687,-0.40867,0.62077,0,0,0,0,0
260,0.82318,0.12599,0.93358,0.87078,-0.60333,0.99344,1.32736,0,0,0,0
261,0.92594,0.33878,1.23287,1.04539,-0.40759,1.20433,1.78972,0,0,0,0
262,1.15649,0.51214,1.39487,1.32197,-0.27732,1.07391,1.22534,0,0,0,0
263,1.04379,0.46024,1.33016,0.92642,-0.14839,1.06324,1.62357,0,0,0,0
264,1.16377,0.68023,1.38737,1.19514,-0.0598,1.60734,0,0,0,0,0
265,0.28634,0.02605,1.12776,1.21258,-0.62599,0,0,0,0,0,0
266,1.07832,0.42747,1.27282,1.37907,-0.32454,1.05114,1.53321,0,0,0,0
267,0.93972,0.43832,1.11946,1.21564,-0.43922,0.81843,1.33907,0,0,0,0
268,0.85443,0.17362,1.03255,1.0167,-0.56104,0.86972,1.22994,0,0,0,0
269,0.59459,0.13017,1.04661,1.04258,-0.42058,0.79936,1.15669,0,0,0,0
270,0.86363,0.15745,1.05003,1.01123,-0.50564,0.75957,1.07741,0,0,0,0
271,1.05591,0.26005,1.33095,0.77011,-0.13553,0.87825,0,0,0,0,0
272,0.958,0.36805,0.95758,1.18445,-0.50808,0.77779,1.31403,0,0,0,0
273,0.41007,0.41882,1.30531,0.94228,-0.28307,0,0,0,0,0,0
274,0.75361,0.51595,1.18629,1.40303,-0.13118,0,1.61148,0,0,0,0
275,0.91579,0.51317,1.21724,1.24257,-0.3115,0.91713,1.40659,0,0,0,0
276,1.69057,1.43213,2.26714,2.33645,0.80353,2.5762,0,0,0,0,0
277,1.19526,0.40111,1.14459,1.09055,-0.35126,1.0772,1.6452,0,0,0,0
278,0.71453,0.25777,1.06601,0.86139,-0.53213,-0.28947,1.54595,0,0,0,0
279,0.9829,0.34811,1.06823,1.1334,-0.35697,0.90029,1.28957,0,0,0,0
280,0.90534,0.18251,0.91372,0.89076,-0.46196,0.50013,0.37288,0,0,0,0
281,0.7667,0.27223,1.24101,1.07383,-0.40539,1.19766,0,0,0,0,0
282,0.66673,0.04645,0.82719,0.79929,-0.57751,0.6233,1.17056,0,0,0,0
283,0.8603,0.17725,0.79797,0.99828,-0.49963,0.72327,1.2328,0,0,0,0
284,1.01871,0.43097,1.41362,1.5605,-0.44198,1.2933,1.77152,0,0,0,0
285,0.69241,0.40906,0.85889,0.96837,-0.39886,0.79049,0,0,0,0,0
286,0.71748,0.16002,1.1047,0.92633,-0.52374,0.7392,1.60067,0,0,0,0
287,2.40453,1.06821,2.0422,2.03656,0.56107,0,0,0,0,0,0
288,0.81729,0.31344,1.07464,1.25474,-0.32091,1.40905,0,0,0,0,0
289,1.33329,0.68849,1.17006,1.12215,-0.09415,1.26917,1.78183,0,0,0,0
290,0.74774,0.27593,0.98913,1.07275,-0.40468,0.9097,1.43348,0,0,0,0
291,0.63126,0.14992,0.9397,1.00594,-0.52304,0.97479,1.40185,0,0,0,0
292,0.76849,0.23413,0.98108,1.03999,-0.48046,0.78342,1.65645,0,0,0,0
293,0.71795,0.35264,1.13177,1.1116,-0.41465,1.12104,0,0,0,0,0
294,0.60874,0.19112,0.94527,0.88439,-0.69722,0,0,0,0,0,0
295,1.20858,0.73602,1.38625,1.42383,4.2345E-3,0,0,0,0,0,0
296,1.22333,0.76135,1.69829,1.57083,-9.44483E-3,1.59619,1.66698,0,0,0,0
297,0.97587,0.17134,1.14219,1.01848,-0.54012,0,0,0,0,0,0
298,1.27205,0.46126,1.27132,1.34019,-0.28893,1.23106,1.58675,0,0,0,0
299,0.83396,0.43117,1.15905,1.13293,-0.4131,1.7051,1.8748,0,0,0,0
300,0.73953,0.32026,0.93938,1.22548,-0.3113,1.02474,0,0,0,0,0
301,0.79922,0.3158,1.1418,1.11009,-0.37606,0,0,0,0,0,0
302,0.90061,0.38439,1.07703,0.89235,-0.38489,0.81024,1.68994,0,0,0,0
303,0.64814,0.09058,0.9041,0.80151,-0.63043,0.68278,0,0,0,0,0
304,1.47065,1.36685,2.11873,2.16001,0.66127,2.64408,0.86977,0,0,0,0
305,0.75625,0.17938,1.08884,0.78584,-0.49379,0.69297,1.19184,0,0,0,0
306,0.77894,-8.34377E-3,0.90098,0.84112,-0.58031,0.56487,0.97464,0,0,0,0
307,0.81178,0.28162,1.01971,1.1793,-0.5659,0.6472,1.15768,0,0,0,0
308,0.82614,0.64758,1.66724,0.66356,-0.18789,0,0,0,0,0,0
309,0.7465,0.14038,0.96229,0.65553,-0.31393,0,0,0,0,0,0
310,0.61444,0.32226,0.98465,0.96386,-0.4969,0.02649,1.48457,0,0,0,0
311,0.68915,0.22342,0.85724,1.06316,-0.42763,0.78755,1.61979,0,0,0,0
312,0.67584,0.52295,1.18515,1.12489,-0.42828,1.25596,0,0,0,0,0
313,0.82713,0.2427,1.16986,1.32846,-0.41865,0.36255,0,0,0,0,0
314,0.72102,0.12353,0.94458,0.84435,-0.51153,0.66127,1.06755,0,0,0,0
315,1.14053,0.45625,1.29094,1.23739,-0.27051,1.15231,0,0,0,0,0
316,0.64934,0.19388,0.88328,0.86992,-0.64277,1.18472,1.6892,0,0,0,0
317,0.53982,0.43738,1.14899,1.23742,-0.41238,1.22354,1.59967,0,0,0,0
318,0.69055,0.21022,1.25422,1.06917,-0.44675,0,0,0,0,0,0
319,0.7074,0.27114,1.24394,0.90156,-0.39639,0,0,0,0,0,0
320,1.0724,0.80538,1.63217,1.714,-0.04247,1.8542,0,0,0,0,0
321,0.88121,0.39968,1.1631,1.39023,-0.23104,0.82986,2.06434,0,0,0,0
322,0.60184,0.27817,1.02627,1.19939,-0.43082,0.99144,1.6266,0,0,0,0
323,0.63738,0.29141,0.82825,1.05203,-0.45042,1.04074,0,0,0,0,0
324,0.67548,0.26936,1.14051,1.24404,-0.30425,1.20307,0,0,0,0,0
325,1.05218,0.18722,1.06427,0.85686,-0.4926,0.75241,1.36036,0,0,0,0
326,0.75926,0.28738,0.9701,0.95895,-0.50996,0.74821,1.38473,0,0,0,0
327,0.56422,0.25804,0.91484,0.95489,-0.44365,0.57765,0.88507,0,0,0,0
328,0.675,0.36423,1.33197,0.99085,-0.34975,0.73826,1.25608,0,0,0,0
329,0.71388,0.32148,1.02521,0.8467,-0.18725,0.79775,1.49138,0,0,0,0
330,0.8044,0.21909,0.98005,0.97521,-0.43048,0.93706,1.61283,0,0,0,0
331,0.62588,0.20554,0.95646,0.88711,-0.54449,0.86391,1.44134,0,0,0,0
332,0.53896,0.23879,1.06337,1.16135,-0.49651,1.08257,1.59769,0,0,0,0
333,0.68174,0.34941,1.24807,1.33555,-0.42805,0.88747,1.35692,0,0,0,0
334,0.59774,0.47406,1.22778,1.17542,-0.3644,1.18499,0,0,0,0,0
335,0.49149,0.44092,1.25412,1.19028,-0.40625,0.96284,1.4183,0,0,0,0
336,0.16483,0.06425,0.84759,0.88788,-0.69426,0.94136,1.27215,0,0,0,0
337,0.76905,0.45214,1.21777,1.00626,-0.35756,0.82485,1.72851,0,0,0,0
338,0.98294,0.37841,1.16787,1.02298,-0.34237,0.8534,0.74328,0,0,0,0
339,0.58462,0.3737,1.35437,1.27995,-0.17063,1.41819,0,0,0,0,0
340,0.52169,0.38175,1.1519,1.19341,-0.28022,1.38791,0.83679,0,0,0,0
341,0.84066,0.40999,1.07735,1.26208,-0.37002,0.757,1.55533,0,0,0,0
342,0.34894,0.39627,1.08129,1.09639,-0.42485,0.066,1.48205,0,0,0,0
343,0.62645,0.5124,1.27145,1.25793,-0.26236,0.98162,1.63086,0,0,0,0
344,0.78077,0.29396,0.82095,1.03537,-0.49108,0.73513,1.37252,0,0,0,0
345,0.50381,0.54505,1.20705,1.33119,-0.36508,1.36125,1.28321,0,0,0,0
346,0.63485,0.28113,0.97215,0.93809,-0.42874,0.7099,1.50275,0,0,0,0
347,0.47343,0.08247,0.8955,0.84115,-0.61331,0.76046,1.71259,0,0,0,0
348,0.67052,0.27214,0.82464,1.03489,-0.4673,0.63402,1.52815,0,0,0,0
349,0.57364,0.24493,0.96811,1.00525,-0.47684,0.71229,1.2134,0,0,0,0
350,0.40648,0.35019,1.36053,1.38176,-0.26102,1.32947,1.40134,0,0,0,0
351,0.7967,0.30764,0.90844,0.97959,-0.48237,0.72811,1.0646,0,0,0,0
352,0.73374,0.16466,1.18238,1.21097,-0.35528,-0.43784,1.64379,0,0,0,0
353,0.38745,0.10868,0.95083,0.97482,-0.55655,0.80106,1.36999,0,0,0,0
354,0.41416,0.24095,1.14378,1.17926,-0.49875,1.097,1.4037,0,0,0,0
355,0.5054,0.44969,1.23155,1.43708,-0.31255,0.95393,0.95084,0,0,0,0
356,0.29438,0.4086,1.21244,1.22995,-0.24941,1.24734,1.24877,0,0,0,0
357,0.36383,0.4015,1.23075,1.34082,-0.09304,0.71964,0,0,0,0,0
358,0.12458,0.32734,1.12058,1.34448,-0.22579,-0.43784,0,0,0,0,0
359,0.18255,0.26563,1.14916,1.18426,-0.29307,1.07677,0,0,0,0,0
360,0.33758,0.36567,1.28496,1.21705,-0.17564,1.33208,0,0,0,0,0
361,0.92583,0.41414,0.97098,1.07798,-0.52763,0.98374,1.44253,0,0,0,0
362,0.29749,0.16224,1.19224,1.19356,-0.29086,1.50198,1.20162,0,0,0,0
363,0.80458,0.39022,1.06049,1.0489,-0.48593,0.65988,1.09344,0,0,0,0
364,0.56192,0.39773,1.07951,1.15171,-0.23881,0.7241,0,0,0,0,0
365,0.82562,0.25885,1.00119,1.02193,-0.45004,0.86852,1.50663,0,0,0,0
366,0.80967,0.18202,1.13727,1.03327,-0.39509,0.73327,1.53902,0,0,0,0
367,0.40155,0.30144,1.23357,1.29321,-0.31408,1.22836,0,0,0,0,0
368,0.45457,0.18571,0.84506,1.00678,-0.60821,0.80633,1.55091,0,0,0,0
369,0.9606,0.8894,1.81888,1.8876,0.18309,1.94006,1.65219,0,0,0,0
370,0.59904,0.30788,1.45039,1.16419,-0.13665,0,0,0,0,0,0
371,0.66738,0.27445,0.83239,1.02929,-0.44792,0.71745,1.44904,0,0,0,0
372,0.40654,0.17368,0.96818,0.96613,-0.50833,0.79442,0.9037,0,0,0,0
373,0.48624,0.19433,0.99172,0.94504,-0.56786,1.1667,0,0,0,0,0
374,0.38192,0.1358,0.92215,0.97057,-0.46865,0.61277,1.49872,0,0,0,0
375,0.49967,0.07215,0.8916,0.99217,-0.44025,0.8742,1.40329,0,0,0,0
376,0.43141,0.36401,1.21523,1.04072,-0.38853,0.90973,1.28166,0,0,0,0
377,0.41103,0.20231,1.18717,1.1116,-0.38418,0.96779,1.19969,0,0,0,0
378,0.12361,0.27611,1.08289,1.1865,-0.24163,1.02906,1.23661,0,0,0,0
379,0.37719,0.39103,1.20904,1.22264,-0.20944,1.43471,1.16906,0,0,0,0
380,0.22778,0.42893,1.22057,1.18377,-0.30411,0,0,0,0,0,0
381,0.12845,0.32327,1.26482,1.24258,-0.24199,1.18566,1.01592,0,0,0,0
382,0.26004,0.25481,1.08781,1.10826,-0.36478,1.00573,0,0,0,0,0
