TAZ,STATE,COUNTY,DMA,STL_Zone,region,CBM_Ext
7762,Florida,Madison,2,90,2_North Central,11544
7825,Florida,Leon,2,87,2_North Central,11540
7521,Florida,Duval,3,5,3_Northeast,11559
7824,Florida,Leon,2,87,2_North Central,11540
7765,Florida,Madison,2,90,2_North Central,11544
7511,Florida,Duval,3,5,3_Northeast,11559
7827,Florida,Leon,2,87,2_North Central,11540
7836,Florida,Leon,2,87,2_North Central,11540
7835,Florida,Leon,2,87,2_North Central,11540
7838,Florida,Leon,2,87,2_North Central,11540
7828,Florida,Leon,2,87,2_North Central,11540
7523,Florida,Duval,3,5,3_Northeast,11558
7831,Florida,Leon,2,87,2_North Central,11540
7840,Florida,Leon,2,87,2_North Central,11540
7841,Florida,Leon,2,87,2_North Central,11540
7842,Florida,Leon,2,87,2_North Central,11540
7843,Florida,Leon,2,87,2_North Central,11540
8134,Florida,Escambia,1,41,1_Northwest,11503
7863,Florida,Leon,2,87,2_North Central,11540
7859,Florida,Leon,2,87,2_North Central,11540
7864,Florida,Leon,2,87,2_North Central,11540
7860,Florida,Leon,2,87,2_North Central,11540
7861,Florida,Leon,2,87,2_North Central,11540
7866,Florida,Leon,2,87,2_North Central,11540
7862,Florida,Leon,2,87,2_North Central,11540
7865,Florida,Leon,2,87,2_North Central,11540
8085,Florida,Walton,1,161,1_Northwest,11515
7697,Florida,Jefferson,2,75,2_North Central,11542
7738,Florida,Calhoun,1,18,1_Northwest,11529
8023,Florida,Hamilton,2,53,2_North Central,11547
8100,Florida,Walton,1,161,1_Northwest,11520
7716,Florida,Jefferson,2,207,2_North Central,11542
7071,Florida,Liberty,1,89,1_Northwest,11528
7743,Florida,Calhoun,1,19,1_Northwest,11530
8028,Florida,Hamilton,2,53,2_North Central,11547
7718,Florida,Jefferson,2,207,2_North Central,11542
8559,Florida,Gadsden,2,47,2_North Central,11538
8030,Florida,Hamilton,2,53,2_North Central,11547
8568,Florida,Gadsden,2,46,2_North Central,11528
8560,Florida,Gadsden,2,46,2_North Central,11528
7663,Florida,Bay,1,7,1_Northwest,11529
6766,Florida,Bradford,2,8,2_North Central,11556
6464,Florida,Alachua,2,2,2_North Central,11554
6767,Florida,Bradford,2,8,2_North Central,11556
6758,Florida,Bradford,2,8,2_North Central,11554
6768,Florida,Bradford,2,8,2_North Central,11556
6934,Florida,Union,2,155,2_North Central,11554
6765,Florida,Bradford,2,8,2_North Central,11556
6935,Florida,Union,2,155,2_North Central,11554
6667,Florida,Franklin,1,45,1_Northwest,11538
6811,Florida,Columbia,2,31,2_North Central,11553
6809,Florida,Columbia,2,31,2_North Central,11553
6569,Florida,St. Johns,3,145,3_Northeast,11559
6574,Florida,St. Johns,3,146,3_Northeast,11559
6689,Florida,Clay,3,23,3_Northeast,11557
6808,Florida,Columbia,2,31,2_North Central,11552
6971,Florida,Suwannee,2,153,2_North Central,11552
6810,Florida,Columbia,2,31,2_North Central,11553
6899,Florida,Lafayette,2,76,2_North Central,11552
6576,Florida,St. Johns,3,146,3_Northeast,11559
6972,Florida,Suwannee,2,153,2_North Central,11552
6937,Florida,Union,2,155,2_North Central,11554
6761,Florida,Bradford,2,8,2_North Central,11556
6936,Florida,Union,2,155,2_North Central,11554
6666,Florida,Franklin,1,45,1_Northwest,11528
6938,Florida,Union,2,155,2_North Central,11554
6939,Florida,Union,2,155,2_North Central,11554
6575,Florida,St. Johns,3,146,3_Northeast,11559
6668,Florida,Franklin,1,45,1_Northwest,11538
6933,Florida,Union,2,155,2_North Central,11554
6669,Florida,Franklin,1,45,1_Northwest,11538
6901,Florida,Lafayette,2,76,2_North Central,11552
6796,Florida,Gulf,1,52,1_Northwest,11530
6690,Florida,Clay,3,23,3_Northeast,11557
6940,Florida,Union,2,155,2_North Central,11554
6688,Florida,Clay,3,23,3_Northeast,11557
6686,Florida,Clay,3,23,3_Northeast,11557
6691,Florida,Clay,3,23,3_Northeast,11557
6578,Florida,St. Johns,3,146,3_Northeast,11559
6687,Florida,Clay,3,23,3_Northeast,11557
6685,Florida,Clay,3,23,3_Northeast,11557
6942,Florida,Union,2,155,2_North Central,11554
6760,Florida,Bradford,2,8,2_North Central,11554
6943,Florida,Union,2,155,2_North Central,11554
6692,Florida,Clay,3,23,3_Northeast,11557
6694,Florida,Clay,3,23,3_Northeast,11557
6580,Florida,St. Johns,3,146,3_Northeast,11559
6812,Florida,Columbia,2,31,2_North Central,11552
6976,Florida,Suwannee,2,153,2_North Central,11552
6974,Florida,Suwannee,2,153,2_North Central,11552
6795,Florida,Gulf,1,52,1_Northwest,11529
6771,Florida,Bradford,2,8,2_North Central,11556
6944,Florida,Union,2,155,2_North Central,11554
6693,Florida,Clay,3,23,3_Northeast,11557
6770,Florida,Bradford,2,8,2_North Central,11554
6670,Florida,Franklin,1,45,1_Northwest,11538
6797,Florida,Gulf,1,52,1_Northwest,11529
6813,Florida,Columbia,2,31,2_North Central,11553
6695,Florida,Clay,3,24,3_Northeast,11557
6973,Florida,Suwannee,2,153,2_North Central,11552
6946,Florida,Union,2,155,2_North Central,11554
6948,Florida,Union,2,155,2_North Central,11554
6979,Florida,Suwannee,2,153,2_North Central,11552
6949,Florida,Union,2,155,2_North Central,11553
6577,Florida,St. Johns,3,146,3_Northeast,11559
6814,Florida,Columbia,2,31,2_North Central,11553
6941,Florida,Union,2,155,2_North Central,11554
6977,Florida,Suwannee,2,153,2_North Central,11552
6945,Florida,Union,2,155,2_North Central,11554
6579,Florida,St. Johns,3,146,3_Northeast,11559
6583,Florida,St. Johns,3,146,3_Northeast,11559
6769,Florida,Bradford,2,8,2_North Central,11556
6950,Florida,Union,2,155,2_North Central,11554
6568,Florida,St. Johns,3,145,3_Northeast,11559
6951,Florida,Union,2,155,2_North Central,11554
6773,Florida,Bradford,2,8,2_North Central,11556
6775,Florida,Bradford,2,8,2_North Central,11556
6952,Florida,Union,2,155,2_North Central,11553
6696,Florida,Clay,3,24,3_Northeast,11557
6900,Florida,Lafayette,2,76,2_North Central,11552
6774,Florida,Bradford,2,8,2_North Central,11554
6953,Florida,Union,2,155,2_North Central,11554
6902,Florida,Lafayette,2,76,2_North Central,11552
6947,Florida,Union,2,155,2_North Central,11554
6954,Florida,Union,2,155,2_North Central,11554
6699,Florida,Clay,3,24,3_Northeast,11557
6815,Florida,Columbia,2,31,2_North Central,11553
6905,Florida,Lafayette,2,76,2_North Central,11552
6673,Florida,Franklin,1,45,1_Northwest,11538
6816,Florida,Columbia,2,31,2_North Central,11553
6817,Florida,Columbia,2,31,2_North Central,11553
6697,Florida,Clay,3,23,3_Northeast,11557
6701,Florida,Clay,3,24,3_Northeast,11557
6777,Florida,Bradford,2,8,2_North Central,11554
6778,Florida,Bradford,2,8,2_North Central,11556
6672,Florida,Franklin,1,45,1_Northwest,11538
6772,Florida,Bradford,2,8,2_North Central,11556
6698,Florida,Clay,3,24,3_Northeast,11557
6581,Florida,St. Johns,3,146,3_Northeast,11559
6906,Florida,Lafayette,2,76,2_North Central,11552
6779,Florida,Bradford,2,8,2_North Central,11556
6780,Florida,Bradford,2,8,2_North Central,11556
6903,Florida,Lafayette,2,76,2_North Central,11547
6776,Florida,Bradford,2,8,2_North Central,11556
6978,Florida,Suwannee,2,153,2_North Central,11552
6959,Florida,Union,2,155,2_North Central,11554
6700,Florida,Clay,3,24,3_Northeast,11557
6958,Florida,Union,2,155,2_North Central,11554
6784,Florida,Bradford,2,8,2_North Central,11556
6675,Florida,Franklin,1,45,1_Northwest,11538
6585,Florida,St. Johns,3,146,3_Northeast,11559
6674,Florida,Franklin,1,45,1_Northwest,11528
6702,Florida,Clay,3,24,3_Northeast,11557
6584,Florida,St. Johns,3,146,3_Northeast,11559
6586,Florida,St. Johns,3,146,3_Northeast,11559
6955,Florida,Union,2,155,2_North Central,11554
6582,Florida,St. Johns,3,145,3_Northeast,11559
6909,Florida,Lafayette,2,76,2_North Central,11547
6820,Florida,Columbia,2,31,2_North Central,11554
6980,Florida,Suwannee,2,153,2_North Central,11552
6960,Florida,Union,2,155,2_North Central,11554
6907,Florida,Lafayette,2,76,2_North Central,11552
6910,Florida,Lafayette,2,76,2_North Central,11547
6782,Florida,Bradford,2,8,2_North Central,11556
6783,Florida,Bradford,2,8,2_North Central,11556
6671,Florida,Franklin,1,45,1_Northwest,11528
6821,Florida,Columbia,2,31,2_North Central,11553
6961,Florida,Union,2,155,2_North Central,11556
6615,Florida,Taylor,2,154,2_North Central,11544
6819,Florida,Columbia,2,31,2_North Central,11552
6823,Florida,Columbia,2,31,2_North Central,11553
6704,Florida,Clay,3,24,3_Northeast,11558
6706,Florida,Clay,3,24,3_Northeast,11558
6911,Florida,Lafayette,2,76,2_North Central,11547
6818,Florida,Columbia,2,31,2_North Central,11553
6822,Florida,Columbia,2,31,2_North Central,11553
6912,Florida,Lafayette,2,76,2_North Central,11547
6705,Florida,Clay,3,24,3_Northeast,11558
6588,Florida,St. Johns,3,146,3_Northeast,11559
6618,Florida,Taylor,2,215,2_North Central,11544
6619,Florida,Taylor,2,154,2_North Central,11544
6975,Florida,Suwannee,2,153,2_North Central,11552
6707,Florida,Clay,3,24,3_Northeast,11558
6590,Florida,St. Johns,3,146,3_Northeast,11558
6963,Florida,Union,2,155,2_North Central,11554
6589,Florida,St. Johns,3,146,3_Northeast,11558
6620,Florida,Taylor,2,215,2_North Central,11544
6962,Florida,Union,2,155,2_North Central,11554
6915,Florida,Lafayette,2,76,2_North Central,11547
6914,Florida,Lafayette,2,76,2_North Central,11547
6957,Florida,Union,2,155,2_North Central,11554
6710,Florida,Clay,3,24,3_Northeast,11558
6824,Florida,Columbia,2,31,2_North Central,11553
7034,Florida,Wakulla,2,159,2_North Central,11538
6964,Florida,Union,2,155,2_North Central,11554
6591,Florida,St. Johns,3,146,3_Northeast,11558
6709,Florida,Clay,3,24,3_Northeast,11558
6913,Florida,Lafayette,2,76,2_North Central,11547
6917,Florida,Lafayette,2,76,2_North Central,11547
6593,Florida,St. Johns,3,146,3_Northeast,11558
6592,Florida,St. Johns,3,146,3_Northeast,11558
6621,Florida,Taylor,2,215,2_North Central,11544
6596,Florida,St. Johns,3,146,3_Northeast,11559
6622,Florida,Taylor,2,154,2_North Central,11544
6623,Florida,Taylor,2,154,2_North Central,11544
7036,Florida,Wakulla,2,159,2_North Central,11538
6793,Florida,Gulf,1,52,1_Northwest,11530
6785,Florida,Bradford,2,8,2_North Central,11556
6708,Florida,Clay,3,24,3_Northeast,11558
6916,Florida,Lafayette,2,76,2_North Central,11547
7037,Florida,Wakulla,2,159,2_North Central,11538
6595,Florida,St. Johns,3,146,3_Northeast,11558
6786,Florida,Bradford,2,8,2_North Central,11557
6965,Florida,Union,2,155,2_North Central,11556
7073,Florida,Duval,3,198,3_Northeast,11559
6624,Florida,Taylor,2,215,2_North Central,11544
6829,Florida,Columbia,2,31,2_North Central,11554
6712,Florida,Clay,3,24,3_Northeast,11558
6625,Florida,Taylor,2,215,2_North Central,11544
6716,Florida,Clay,3,24,3_Northeast,11558
6714,Florida,Clay,3,24,3_Northeast,11558
6832,Florida,Columbia,2,31,2_North Central,11553
6715,Florida,Clay,3,24,3_Northeast,11558
6598,Florida,St. Johns,3,146,3_Northeast,11558
6599,Florida,St. Johns,3,146,3_Northeast,11558
6967,Florida,Union,2,155,2_North Central,11556
6627,Florida,Taylor,2,154,2_North Central,11544
6713,Florida,Clay,3,24,3_Northeast,11558
6834,Florida,Columbia,2,31,2_North Central,11553
7074,Florida,Duval,3,198,3_Northeast,11558
6827,Florida,Columbia,2,31,2_North Central,11553
7035,Florida,Wakulla,2,159,2_North Central,11538
6904,Florida,Lafayette,2,76,2_North Central,11552
6626,Florida,Taylor,2,215,2_North Central,11544
6828,Florida,Columbia,2,31,2_North Central,11552
6830,Florida,Columbia,2,31,2_North Central,11553
6833,Florida,Columbia,2,31,2_North Central,11553
6982,Florida,Suwannee,2,153,2_North Central,11552
6831,Florida,Columbia,2,31,2_North Central,11552
6597,Florida,St. Johns,3,146,3_Northeast,11558
6630,Florida,Taylor,2,215,2_North Central,11544
6628,Florida,Taylor,2,215,2_North Central,11544
6835,Florida,Columbia,2,31,2_North Central,11553
6600,Florida,St. Johns,3,146,3_Northeast,11558
6594,Florida,St. Johns,3,145,3_Northeast,11559
6826,Florida,Columbia,2,31,2_North Central,11554
6919,Florida,Lafayette,2,76,2_North Central,11547
6918,Florida,Lafayette,2,76,2_North Central,11547
6632,Florida,Taylor,2,215,2_North Central,11544
6836,Florida,Columbia,2,31,2_North Central,11553
6633,Florida,Taylor,2,215,2_North Central,11544
6629,Florida,Taylor,2,154,2_North Central,11544
6631,Florida,Taylor,2,215,2_North Central,11544
6719,Florida,Clay,3,24,3_Northeast,11558
6956,Florida,Union,2,155,2_North Central,11554
6634,Florida,Taylor,2,214,2_North Central,11544
6717,Florida,Clay,3,24,3_Northeast,11558
7076,Florida,Duval,3,198,3_Northeast,11558
6825,Florida,Columbia,2,31,2_North Central,11553
7075,Florida,Duval,3,198,3_Northeast,11558
6968,Florida,Union,2,155,2_North Central,11554
6636,Florida,Taylor,2,214,2_North Central,11544
6970,Florida,Union,2,155,2_North Central,11556
6787,Florida,Bradford,2,8,2_North Central,11556
6838,Florida,Columbia,2,31,2_North Central,11553
6969,Florida,Union,2,155,2_North Central,11554
6966,Florida,Union,2,155,2_North Central,11554
6711,Florida,Clay,3,24,3_Northeast,11558
6718,Florida,Clay,3,24,3_Northeast,11558
6920,Florida,Lafayette,2,76,2_North Central,11547
6635,Florida,Taylor,2,213,2_North Central,11544
6617,Florida,Taylor,2,215,2_North Central,11544
6908,Florida,Lafayette,2,76,2_North Central,11547
6637,Florida,Taylor,2,214,2_North Central,11544
6798,Florida,Gulf,1,52,1_Northwest,11529
6840,Florida,Columbia,2,31,2_North Central,11553
6703,Florida,Clay,3,23,3_Northeast,11557
6723,Florida,Clay,3,24,3_Northeast,11558
6837,Florida,Columbia,2,31,2_North Central,11553
6587,Florida,St. Johns,3,145,3_Northeast,11559
7078,Florida,Duval,3,198,3_Northeast,11558
6722,Florida,Clay,3,24,3_Northeast,11558
7077,Florida,Duval,3,198,3_Northeast,11558
6572,Florida,St. Johns,3,145,3_Northeast,11559
7079,Florida,Duval,3,198,3_Northeast,11558
6727,Florida,Clay,3,24,3_Northeast,11558
6725,Florida,Clay,3,24,3_Northeast,11558
7081,Florida,Duval,3,198,3_Northeast,11558
7080,Florida,Duval,3,198,3_Northeast,11558
7082,Florida,Duval,3,198,3_Northeast,11558
6728,Florida,Clay,3,24,3_Northeast,11558
6986,Florida,Suwannee,2,153,2_North Central,11552
6844,Florida,Columbia,2,31,2_North Central,11553
6841,Florida,Columbia,2,31,2_North Central,11553
6729,Florida,Clay,3,24,3_Northeast,11558
7084,Florida,Duval,3,198,3_Northeast,11558
6842,Florida,Columbia,2,31,2_North Central,11553
6981,Florida,Suwannee,2,153,2_North Central,11552
6922,Florida,Lafayette,2,76,2_North Central,11547
6730,Florida,Clay,3,24,3_Northeast,11558
6839,Florida,Columbia,2,31,2_North Central,11554
6847,Florida,Columbia,2,31,2_North Central,11553
6923,Florida,Lafayette,2,76,2_North Central,11547
6616,Florida,Taylor,2,154,2_North Central,11544
6983,Florida,Suwannee,2,153,2_North Central,11552
7087,Florida,Duval,3,198,3_Northeast,11558
7539,Florida,Bay,1,7,1_Northwest,11525
7041,Florida,Wakulla,2,159,2_North Central,11540
6924,Florida,Lafayette,2,76,2_North Central,11547
7089,Florida,Duval,3,198,3_Northeast,11558
7086,Florida,Duval,3,198,3_Northeast,11558
7091,Florida,Duval,3,198,3_Northeast,11558
6732,Florida,Clay,3,24,3_Northeast,11558
6602,Florida,St. Johns,3,145,3_Northeast,11559
7088,Florida,Duval,3,198,3_Northeast,11558
6845,Florida,Columbia,2,31,2_North Central,11553
6736,Florida,Clay,3,24,3_Northeast,11558
6984,Florida,Suwannee,2,153,2_North Central,11552
6843,Florida,Columbia,2,31,2_North Central,11552
6731,Florida,Clay,3,24,3_Northeast,11557
6733,Florida,Clay,3,23,3_Northeast,11557
6848,Florida,Columbia,2,31,2_North Central,11553
6641,Florida,Taylor,2,214,2_North Central,11544
6985,Florida,Suwannee,2,153,2_North Central,11547
6853,Florida,Columbia,2,31,2_North Central,11553
6638,Florida,Taylor,2,213,2_North Central,11544
6640,Florida,Taylor,2,213,2_North Central,11544
6720,Florida,Clay,3,24,3_Northeast,11558
6737,Florida,Clay,3,24,3_Northeast,11558
6735,Florida,Clay,3,24,3_Northeast,11558
6739,Florida,Clay,3,24,3_Northeast,11558
6734,Florida,Clay,3,24,3_Northeast,11558
6852,Florida,Columbia,2,31,2_North Central,11553
7090,Florida,Duval,3,198,3_Northeast,11558
7083,Florida,Duval,3,198,3_Northeast,11558
7092,Florida,Duval,3,198,3_Northeast,11558
6601,Florida,St. Johns,3,145,3_Northeast,11559
6738,Florida,Clay,3,24,3_Northeast,11558
6849,Florida,Columbia,2,31,2_North Central,11553
6850,Florida,Columbia,2,31,2_North Central,11553
6851,Florida,Columbia,2,31,2_North Central,11553
6603,Florida,St. Johns,3,145,3_Northeast,11559
6857,Florida,Columbia,2,31,2_North Central,11553
6859,Florida,Columbia,2,31,2_North Central,11553
6740,Florida,Clay,3,24,3_Northeast,11558
6858,Florida,Columbia,2,31,2_North Central,11553
7085,Florida,Duval,3,198,3_Northeast,11558
6854,Florida,Columbia,2,31,2_North Central,11553
6855,Florida,Columbia,2,31,2_North Central,11553
7097,Florida,Duval,3,38,3_Northeast,11558
6642,Florida,Taylor,2,214,2_North Central,11544
7095,Florida,Duval,3,38,3_Northeast,11558
6860,Florida,Columbia,2,31,2_North Central,11553
6862,Florida,Columbia,2,31,2_North Central,11553
6861,Florida,Columbia,2,31,2_North Central,11553
7039,Florida,Wakulla,2,159,2_North Central,11540
6639,Florida,Taylor,2,214,2_North Central,11544
7093,Florida,Duval,3,198,3_Northeast,11558
7096,Florida,Duval,3,38,3_Northeast,11558
6864,Florida,Columbia,2,31,2_North Central,11553
7094,Florida,Duval,3,198,3_Northeast,11558
6865,Florida,Columbia,2,31,2_North Central,11553
6866,Florida,Columbia,2,31,2_North Central,11553
6867,Florida,Columbia,2,31,2_North Central,11553
6868,Florida,Columbia,2,31,2_North Central,11553
7100,Florida,Duval,3,38,3_Northeast,11557
7105,Florida,Duval,3,38,3_Northeast,11558
7098,Florida,Duval,3,38,3_Northeast,11558
7101,Florida,Duval,3,198,3_Northeast,11558
7102,Florida,Duval,3,198,3_Northeast,11558
7104,Florida,Duval,3,198,3_Northeast,11558
7099,Florida,Duval,3,38,3_Northeast,11558
6846,Florida,Columbia,2,31,2_North Central,11553
7103,Florida,Duval,3,38,3_Northeast,11558
6871,Florida,Columbia,2,31,2_North Central,11553
6872,Florida,Columbia,2,31,2_North Central,11553
6870,Florida,Columbia,2,31,2_North Central,11553
7040,Florida,Wakulla,2,159,2_North Central,11538
6874,Florida,Columbia,2,31,2_North Central,11553
6873,Florida,Columbia,2,31,2_North Central,11553
6869,Florida,Columbia,2,31,2_North Central,11553
6856,Florida,Columbia,2,31,2_North Central,11552
6925,Florida,Lafayette,2,76,2_North Central,11547
6875,Florida,Columbia,2,31,2_North Central,11552
7542,Florida,Bay,1,7,1_Northwest,11525
6799,Florida,Gulf,1,52,1_Northwest,11529
7108,Florida,Duval,3,198,3_Northeast,11558
7541,Florida,Bay,1,7,1_Northwest,11525
7059,Florida,Liberty,1,89,1_Northwest,11528
7106,Florida,Duval,3,198,3_Northeast,11558
7113,Florida,Duval,3,198,3_Northeast,11558
7110,Florida,Duval,3,198,3_Northeast,11558
7109,Florida,Duval,3,198,3_Northeast,11558
6928,Florida,Lafayette,2,76,2_North Central,11547
7690,Florida,Jefferson,2,75,2_North Central,11542
7666,Florida,Baker,3,4,3_Northeast,11556
6605,Florida,St. Johns,3,145,3_Northeast,11559
7664,Florida,Baker,3,4,3_Northeast,11554
7112,Florida,Duval,3,38,3_Northeast,11558
7038,Florida,Wakulla,2,159,2_North Central,11538
6607,Florida,St. Johns,3,145,3_Northeast,11559
7540,Florida,Bay,1,7,1_Northwest,11525
7543,Florida,Bay,1,7,1_Northwest,11525
7549,Florida,Bay,1,7,1_Northwest,11525
6863,Florida,Columbia,2,31,2_North Central,11553
6927,Florida,Lafayette,2,76,2_North Central,11547
7545,Florida,Bay,1,7,1_Northwest,11525
7544,Florida,Bay,1,6,1_Northwest,11525
7547,Florida,Bay,1,7,1_Northwest,11525
7548,Florida,Bay,1,7,1_Northwest,11525
7550,Florida,Bay,1,7,1_Northwest,11525
6988,Florida,Suwannee,2,153,2_North Central,11552
7107,Florida,Duval,3,38,3_Northeast,11558
7120,Florida,Duval,3,25,3_Northeast,11558
7118,Florida,Duval,3,25,3_Northeast,11559
7552,Florida,Bay,1,7,1_Northwest,11525
7042,Florida,Wakulla,2,159,2_North Central,11542
7553,Florida,Bay,1,7,1_Northwest,11525
7546,Florida,Bay,1,7,1_Northwest,11525
7043,Florida,Wakulla,2,159,2_North Central,11540
7551,Florida,Bay,1,7,1_Northwest,11525
6991,Florida,Suwannee,2,153,2_North Central,11552
7128,Florida,Duval,3,25,3_Northeast,11558
6993,Florida,Suwannee,2,153,2_North Central,11552
6606,Florida,St. Johns,3,145,3_Northeast,11559
7665,Florida,Baker,3,4,3_Northeast,11554
7554,Florida,Bay,1,7,1_Northwest,11525
6989,Florida,Suwannee,2,153,2_North Central,11547
7559,Florida,Bay,1,7,1_Northwest,11525
7556,Florida,Bay,1,7,1_Northwest,11525
7555,Florida,Bay,1,6,1_Northwest,11525
7125,Florida,Duval,3,25,3_Northeast,11559
7130,Florida,Duval,3,25,3_Northeast,11558
7122,Florida,Duval,3,25,3_Northeast,11558
7560,Florida,Bay,1,7,1_Northwest,11525
7114,Florida,Duval,3,38,3_Northeast,11558
7561,Florida,Bay,1,7,1_Northwest,11525
7111,Florida,Duval,3,38,3_Northeast,11558
7132,Florida,Duval,3,25,3_Northeast,11558
7562,Florida,Bay,1,7,1_Northwest,11525
7115,Florida,Duval,3,38,3_Northeast,11558
7117,Florida,Duval,3,38,3_Northeast,11558
7123,Florida,Duval,3,38,3_Northeast,11558
7131,Florida,Duval,3,38,3_Northeast,11558
7129,Florida,Duval,3,38,3_Northeast,11558
7563,Florida,Bay,1,7,1_Northwest,11525
7133,Florida,Duval,3,25,3_Northeast,11559
7116,Florida,Duval,3,38,3_Northeast,11558
7564,Florida,Bay,1,7,1_Northwest,11525
7567,Florida,Bay,1,7,1_Northwest,11525
7136,Florida,Duval,3,25,3_Northeast,11558
7134,Florida,Duval,3,25,3_Northeast,11558
7135,Florida,Duval,3,25,3_Northeast,11559
6878,Florida,Columbia,2,31,2_North Central,11553
6608,Florida,St. Johns,3,145,3_Northeast,11559
6609,Florida,St. Johns,3,145,3_Northeast,11559
6604,Florida,St. Johns,3,145,3_Northeast,11559
7126,Florida,Duval,3,25,3_Northeast,11558
7121,Florida,Duval,3,25,3_Northeast,11558
7119,Florida,Duval,3,38,3_Northeast,11558
6880,Florida,Columbia,2,31,2_North Central,11553
7568,Florida,Bay,1,7,1_Northwest,11525
7670,Florida,Baker,3,4,3_Northeast,11554
7571,Florida,Bay,1,7,1_Northwest,11525
7572,Florida,Bay,1,7,1_Northwest,11525
7573,Florida,Bay,1,7,1_Northwest,11525
7127,Florida,Duval,3,198,3_Northeast,11559
7574,Florida,Bay,1,7,1_Northwest,11525
7575,Florida,Bay,1,7,1_Northwest,11525
7577,Florida,Bay,1,7,1_Northwest,11525
7140,Florida,Duval,3,9,3_Northeast,11559
6881,Florida,Columbia,2,31,2_North Central,11553
7570,Florida,Bay,1,7,1_Northwest,11525
7144,Florida,Duval,3,25,3_Northeast,11558
7143,Florida,Duval,3,25,3_Northeast,11559
7671,Florida,Baker,3,4,3_Northeast,11556
7557,Florida,Bay,1,7,1_Northwest,11525
7141,Florida,Duval,3,38,3_Northeast,11558
6987,Florida,Suwannee,2,153,2_North Central,11547
7142,Florida,Duval,3,38,3_Northeast,11558
6992,Florida,Suwannee,2,153,2_North Central,11552
7668,Florida,Baker,3,4,3_Northeast,11554
7139,Florida,Duval,3,25,3_Northeast,11558
7582,Florida,Bay,1,7,1_Northwest,11525
7579,Florida,Bay,1,7,1_Northwest,11525
6921,Florida,Lafayette,2,76,2_North Central,11547
6929,Florida,Lafayette,2,76,2_North Central,11547
7576,Florida,Bay,1,6,1_Northwest,11525
6876,Florida,Columbia,2,31,2_North Central,11553
7157,Florida,Duval,3,9,3_Northeast,11559
6801,Florida,Gulf,1,52,1_Northwest,11530
7155,Florida,Duval,3,25,3_Northeast,11559
7204,Florida,Duval,3,38,3_Northeast,11558
7621,Florida,Bay,1,6,1_Northwest,11520
7165,Florida,Duval,3,38,3_Northeast,11558
7001,Florida,Suwannee,2,153,2_North Central,11547
7230,Florida,Duval,3,25,3_Northeast,11558
7005,Florida,Suwannee,2,153,2_North Central,11552
7222,Florida,Duval,3,25,3_Northeast,11558
7228,Florida,Duval,3,36,3_Northeast,11558
7205,Florida,Duval,3,25,3_Northeast,11559
7622,Florida,Bay,1,7,1_Northwest,11525
7252,Florida,Duval,3,36,3_Northeast,11558
7248,Florida,Duval,3,36,3_Northeast,11558
7238,Florida,Duval,3,25,3_Northeast,11559
7206,Florida,Duval,3,25,3_Northeast,11559
7013,Florida,Suwannee,2,153,2_North Central,11552
7218,Florida,Duval,3,25,3_Northeast,11558
7253,Florida,Duval,3,25,3_Northeast,11558
7241,Florida,Duval,3,25,3_Northeast,11558
7214,Florida,Duval,3,9,3_Northeast,11559
7246,Florida,Duval,3,25,3_Northeast,11558
7444,Florida,Duval,3,36,3_Northeast,11558
7800,Florida,Leon,2,86,2_North Central,11540
7445,Florida,Duval,3,36,3_Northeast,11558
7420,Florida,Duval,3,9,3_Northeast,11559
8004,Florida,Hamilton,2,53,2_North Central,11552
8084,Florida,Walton,1,161,1_Northwest,11520
7895,Florida,Leon,2,87,2_North Central,11540
7530,Florida,Duval,3,5,3_Northeast,11558
7898,Florida,Leon,2,87,2_North Central,11540
7874,Florida,Leon,2,87,2_North Central,11540
8133,Florida,Escambia,1,138,1_Northwest,11503
8431,Florida,Santa Rosa,1,138,1_Northwest,11503
8318,Florida,Okaloosa,1,114,1_Northwest,11515
7773,Florida,Madison,2,208,2_North Central,11544
8321,Florida,Okaloosa,1,114,1_Northwest,11515
7971,Florida,Leon,2,85,2_North Central,11540
8185,Florida,Escambia,1,41,1_Northwest,11502
8166,Florida,Escambia,1,40,1_Northwest,11502
8363,Florida,Okaloosa,1,114,1_Northwest,11515
8540,Florida,Gadsden,2,47,2_North Central,11538
8095,Florida,Walton,1,161,1_Northwest,11520
8702,Florida,Holmes,1,70,1_Northwest,11525
8701,Florida,Holmes,1,69,1_Northwest,11520
8669,Florida,Jackson,1,74,1_Northwest,11525
7154,Florida,Duval,3,38,3_Northeast,11558
7598,Florida,Bay,1,7,1_Northwest,11525
7159,Florida,Duval,3,9,3_Northeast,11559
7152,Florida,Duval,3,38,3_Northeast,11558
7047,Florida,Wakulla,2,159,2_North Central,11540
7590,Florida,Bay,1,7,1_Northwest,11525
7156,Florida,Duval,3,38,3_Northeast,11558
7045,Florida,Wakulla,2,159,2_North Central,11540
7593,Florida,Bay,1,7,1_Northwest,11525
6879,Florida,Columbia,2,31,2_North Central,11553
7585,Florida,Bay,1,7,1_Northwest,11525
7583,Florida,Bay,1,7,1_Northwest,11525
7592,Florida,Bay,1,7,1_Northwest,11525
7584,Florida,Bay,1,7,1_Northwest,11525
6883,Florida,Columbia,2,31,2_North Central,11553
7589,Florida,Bay,1,7,1_Northwest,11525
7587,Florida,Bay,1,7,1_Northwest,11525
7594,Florida,Bay,1,7,1_Northwest,11525
